timestamp,uV
1651668596042.4297,-87.0
1651668596042.4316,-74.0
1651668596042.4336,-96.0
1651668596042.4355,34.0
1651668596042.4375,50.0
1651668596042.4395,146.0
1651668596042.4414,81.0
1651668596042.4434,75.0
1651668596042.4453,-57.0
1651668596042.4473,-42.0
1651668596042.4492,-86.0
1651668596042.4512,13.0
1651668596042.4531,22.0
1651668596042.455,126.0
1651668596042.457,59.0
1651668596042.459,60.0
1651668596042.461,-61.0
1651668596042.463,-65.0
1651668596042.4648,-145.0
1651668596042.4668,-53.0
1651668596042.4688,-43.0
1651668596042.4707,82.0
1651668596042.4727,48.0
1651668596042.4746,85.0
1651668596042.4766,-38.0
1651668596042.4785,-50.0
1651668596042.4805,-136.0
1651668596042.4824,-68.0
1651668596042.4844,-63.0
1651668596042.4863,71.0
1651668596042.4883,52.0
1651668596042.4902,88.0
1651668596042.4922,-31.0
1651668596042.4941,-49.0
1651668596042.496,-155.0
1651668596042.498,-72.0
1651668596042.5,-67.0
1651668596042.502,57.0
1651668596042.504,46.0
1651668596042.5059,106.0
1651668596042.5078,11.0
1651668596042.5098,6.0
1651668596042.5117,-109.0
1651668596042.5137,-65.0
1651668596042.5156,-80.0
1651668596042.5176,46.0
1651668596042.5195,53.0
1651668596042.5215,122.0
1651668596042.5234,26.0
1651668596042.5254,30.0
1651668596042.5273,-78.0
1651668596042.5293,-51.0
1651668596042.5312,-83.0
1651668596042.5332,34.0
1651668596042.5352,45.0
1651668596042.537,144.0
1651668596042.539,68.0
1651668596042.541,66.0
1651668596042.543,-72.0
1651668596042.545,-61.0
1651668596042.5469,-105.0
1651668596042.5488,11.0
1651668596042.5508,11.0
1651668596042.5527,101.0
1651668596042.5547,67.0
1651668596042.5566,79.0
1651668596042.5586,-57.0
1651668596042.5605,-63.0
1651668596042.5625,-129.0
1651668596042.5645,-18.0
1651668596042.5664,-3.0
1651668596042.5684,112.0
1651668596042.5703,75.0
1651668596042.5723,93.0
1651668596042.5742,-45.0
1651668596042.5762,-87.0
1651668596042.5781,-141.0
1651668596042.58,-38.0
1651668596042.582,-18.0
1651668596042.584,117.0
1651668596042.586,63.0
1651668596042.588,92.0
1651668596042.5898,-23.0
1651668596042.5918,-46.0
1651668596042.5938,-149.0
1651668596042.5957,-80.0
1651668596042.5977,-72.0
1651668596042.5996,60.0
1651668596042.6016,41.0
1651668596042.6035,104.0
1651668596042.6055,4.0
1651668596042.6074,-20.0
1651668596042.6094,-131.0
1651668596042.6113,-93.0
1651668596042.6133,-111.0
1651668596042.6152,24.0
1651668596042.6172,35.0
1651668596042.6191,121.0
1651668596042.621,35.0
1651668596042.623,34.0
1651668596042.625,-87.0
1651668596042.627,-76.0
1651668596042.629,-109.0
1651668596042.6309,26.0
1651668596042.6328,35.0
1651668596042.6348,121.0
1651668596042.6367,44.0
1651668596042.6387,53.0
1651668596042.6406,-69.0
1651668596042.6426,-65.0
1651668596042.6445,-111.0
1651668596042.6465,4.0
1651668596042.6484,17.0
1651668596042.6504,132.0
1651668596042.6523,82.0
1651668596042.6543,106.0
1651668596042.6562,-29.0
1651668596042.6582,-45.0
1651668596042.6602,-119.0
1651668596042.662,-23.0
1651668596042.664,6.0
1651668596042.666,130.0
1651668596042.668,93.0
1651668596042.67,114.0
1651668596042.6719,-10.0
1651668596042.6738,-35.0
1651668596042.6758,-136.0
1651668596042.6777,-49.0
1651668596042.6797,-35.0
1651668596042.6816,86.0
1651668596042.6836,66.0
1651668596042.6855,107.0
1651668596042.6875,-14.0
1651668596042.6895,-34.0
1651668596042.6914,-129.0
1651668596042.6934,-63.0
1651668596042.6953,-67.0
1651668596042.6973,67.0
1651668596042.6992,59.0
1651668596042.7012,99.0
1651668596042.7031,-27.0
1651668596042.705,-20.0
1651668596042.707,-97.0
1651668596042.709,-74.0
1651668596042.711,-85.0
1651668596042.713,48.0
1651668596042.7148,55.0
1651668596042.7168,129.0
1651668596042.7188,33.0
1651668596042.7207,12.0
1651668596042.7227,-112.0
1651668596042.7246,-86.0
1651668596042.7266,-126.0
1651668596042.7285,13.0
1651668596042.7305,38.0
1651668596042.7324,121.0
1651668596042.7344,45.0
1651668596042.7363,56.0
1651668596042.7383,-76.0
1651668596042.7402,-74.0
1651668596042.7422,-125.0
1651668596042.7441,-10.0
1651668596042.746,6.0
1651668596042.748,117.0
1651668596042.75,70.0
1651668596042.752,85.0
1651668596042.754,-53.0
1651668596042.7559,-53.0
1651668596042.7578,-133.0
1651668596042.7598,-45.0
1651668596042.7617,-17.0
1651668596042.7637,119.0
1651668596042.7656,88.0
1651668596042.7676,115.0
1651668596042.7695,-16.0
1651668596042.7715,-54.0
1651668596042.7734,-137.0
1651668596042.7754,-25.0
1651668596042.7773,-25.0
1651668596042.7793,97.0
1651668596042.7812,70.0
1651668596042.7832,107.0
1651668596042.7852,11.0
1651668596042.787,-6.0
1651668596042.789,-130.0
1651668596042.791,-74.0
1651668596042.793,-49.0
1651668596042.795,92.0
1651668596042.7969,75.0
1651668596042.7988,137.0
1651668596042.8008,19.0
1651668596042.8027,-9.0
1651668596042.8047,-134.0
1651668596042.8066,-85.0
1651668596042.8086,-94.0
1651668596042.8105,35.0
1651668596042.8125,39.0
1651668596042.8145,108.0
1651668596042.8164,22.0
1651668596042.8184,9.0
1651668596042.8203,-115.0
1651668596042.8223,-80.0
1651668596042.8242,-115.0
1651668596042.8262,4.0
1651668596042.8281,26.0
1651668596042.83,132.0
1651668596042.832,67.0
1651668596042.834,56.0
1651668596042.836,-87.0
1651668596042.838,-75.0
1651668596042.8398,-126.0
1651668596042.8418,-9.0
1651668596042.8438,23.0
1651668596042.8457,128.0
1651668596042.8477,71.0
1651668596042.8496,62.0
1651668596042.8516,-76.0
1651668596042.8535,-65.0
1651668596042.8555,-129.0
1651668596042.8574,-12.0
1651668596042.8594,-3.0
1651668596042.8613,100.0
1651668596042.8633,63.0
1651668596042.8652,97.0
1651668596042.8672,-25.0
1651668596042.8691,-34.0
1651668596042.871,-112.0
1651668596042.873,-34.0
1651668596042.875,-28.0
1651668596042.877,103.0
1651668596042.879,101.0
1651668596042.8809,143.0
1651668596042.8828,8.0
1651668596042.8848,-10.0
1651668596042.8867,-116.0
1651668596042.8887,-61.0
1651668596042.8906,-57.0
1651668596042.8926,103.0
1651668596042.8945,95.0
1651668596042.8965,143.0
1651668596042.8984,35.0
1651668596042.9004,-9.0
1651668596042.9023,-123.0
1651668596042.9043,-68.0
1651668596042.9062,-93.0
1651668596042.9082,35.0
1651668596042.9102,42.0
1651668596042.912,125.0
1651668596042.914,41.0
1651668596042.916,34.0
1651668596042.918,-96.0
1651668596042.92,-67.0
1651668596042.9219,-102.0
1651668596042.9238,17.0
1651668596042.9258,42.0
1651668596042.9277,125.0
1651668596042.9297,31.0
1651668596042.9316,35.0
1651668596042.9336,-94.0
1651668596042.9355,-75.0
1651668596042.9375,-127.0
1651668596042.9395,-7.0
1651668596042.9414,8.0
1651668596042.9434,104.0
1651668596042.9453,55.0
1651668596042.9473,67.0
1651668596042.9492,-63.0
1651668596042.9512,-60.0
1651668596042.9531,-129.0
1651668596042.955,-27.0
1651668596042.957,-6.0
1651668596042.959,124.0
1651668596042.961,100.0
1651668596042.963,122.0
1651668596042.9648,-24.0
1651668596042.9668,-53.0
1651668596042.9688,-138.0
1651668596042.9707,-45.0
1651668596042.9727,-49.0
1651668596042.9746,95.0
1651668596042.9766,118.0
1651668596042.9785,154.0
1651668596042.9805,17.0
1651668596042.9824,-5.0
1651668596042.9844,-97.0
1651668596042.9863,-34.0
1651668596042.9883,-42.0
1651668596042.9902,92.0
1651668596042.9922,97.0
1651668596042.9941,151.0
1651668596042.996,35.0
1651668596042.998,11.0
1651668596043.0,-113.0
1651668596043.002,-64.0
1651668596043.004,-80.0
1651668596043.0059,35.0
1651668596043.0078,38.0
1651668596043.0098,126.0
1651668596043.0117,44.0
1651668596043.0137,30.0
1651668596043.0156,-111.0
1651668596043.0176,-85.0
1651668596043.0195,-111.0
1651668596043.0215,9.0
1651668596043.0234,22.0
1651668596043.0254,114.0
1651668596043.0273,46.0
1651668596043.0293,44.0
1651668596043.0312,-93.0
1651668596043.0332,-86.0
1651668596043.0352,-136.0
1651668596043.037,-18.0
1651668596043.039,8.0
1651668596043.041,111.0
1651668596043.043,68.0
1651668596043.045,53.0
1651668596043.0469,-75.0
1651668596043.0488,-67.0
1651668596043.0508,-141.0
1651668596043.0527,-38.0
1651668596043.0547,-16.0
1651668596043.0566,111.0
1651668596043.0586,64.0
1651668596043.0605,85.0
1651668596043.0625,-25.0
1651668596043.0645,-34.0
1651668596043.0664,-129.0
1651668596043.0684,-46.0
1651668596043.0703,-34.0
1651668596043.0723,89.0
1651668596043.0742,66.0
1651668596043.0762,101.0
1651668596043.0781,-10.0
1651668596043.08,-13.0
1651668596043.082,-118.0
1651668596043.084,-49.0
1651668596043.086,-47.0
1651668596043.088,89.0
1651668596043.0898,78.0
1651668596043.0918,129.0
1651668596043.0938,17.0
1651668596043.0957,4.0
1651668596043.0977,-97.0
1651668596043.0996,-56.0
1651668596043.1016,-76.0
1651668596043.1035,53.0
1651668596043.1055,53.0
1651668596043.1074,147.0
1651668596043.1094,66.0
1651668596043.1113,35.0
1651668596043.1133,-105.0
1651668596043.1152,-76.0
1651668596043.1172,-102.0
1651668596043.1191,27.0
1651668596043.121,35.0
1651668596043.123,121.0
1651668596043.125,52.0
1651668596043.127,48.0
1651668596043.129,-98.0
1651668596043.1309,-79.0
1651668596043.1328,-127.0
1651668596043.1348,-9.0
1651668596043.1367,19.0
1651668596043.1387,129.0
1651668596043.1406,68.0
1651668596043.1426,89.0
1651668596043.1445,-36.0
1651668596043.1465,-45.0
1651668596043.1484,-125.0
1651668596043.1504,-39.0
1651668596043.1523,-28.0
1651668596043.1543,86.0
1651668596043.1562,59.0
1651668596043.1582,90.0
1651668596043.1602,-46.0
1651668596043.162,-67.0
1651668596043.164,-156.0
1651668596043.166,-76.0
1651668596043.168,-57.0
1651668596043.17,90.0
1651668596043.1719,84.0
1651668596043.1738,117.0
1651668596043.1758,-12.0
1651668596043.1777,-36.0
1651668596043.1797,-133.0
1651668596043.1816,-61.0
1651668596043.1836,-56.0
1651668596043.1855,78.0
1651668596043.1875,68.0
1651668596043.1895,118.0
1651668596043.1914,27.0
1651668596043.1934,9.0
1651668596043.1953,-118.0
1651668596043.1973,-76.0
1651668596043.1992,-89.0
1651668596043.2012,39.0
1651668596043.2031,46.0
1651668596043.205,133.0
1651668596043.207,60.0
1651668596043.209,38.0
1651668596043.211,-104.0
1651668596043.213,-68.0
1651668596043.2148,-86.0
1651668596043.2168,30.0
1651668596043.2188,30.0
1651668596043.2207,122.0
1651668596043.2227,67.0
1651668596043.2246,60.0
1651668596043.2266,-85.0
1651668596043.2285,-75.0
1651668596043.2305,-102.0
1651668596043.2324,9.0
1651668596043.2344,11.0
1651668596043.2363,128.0
1651668596043.2383,82.0
1651668596043.2402,82.0
1651668596043.2422,-68.0
1651668596043.2441,-71.0
1651668596043.246,-118.0
1651668596043.248,-21.0
1651668596043.25,-25.0
1651668596043.252,96.0
1651668596043.254,70.0
1651668596043.2559,93.0
1651668596043.2578,-35.0
1651668596043.2598,-46.0
1651668596043.2617,-149.0
1651668596043.2637,-71.0
1651668596043.2656,-43.0
1651668596043.2676,96.0
1651668596043.2695,68.0
1651668596043.2715,112.0
1651668596043.2734,-6.0
1651668596043.2754,-35.0
1651668596043.2773,-134.0
1651668596043.2793,-57.0
1651668596043.2812,-65.0
1651668596043.2832,57.0
1651668596043.2852,55.0
1651668596043.287,139.0
1651668596043.289,34.0
1651668596043.291,11.0
1651668596043.293,-108.0
1651668596043.295,-57.0
1651668596043.2969,-57.0
1651668596043.2988,66.0
1651668596043.3008,71.0
1651668596043.3027,158.0
1651668596043.3047,62.0
1651668596043.3066,41.0
1651668596043.3086,-78.0
1651668596043.3105,-58.0
1651668596043.3125,-96.0
1651668596043.3145,22.0
1651668596043.3164,44.0
1651668596043.3184,146.0
1651668596043.3203,67.0
1651668596043.3223,46.0
1651668596043.3242,-83.0
1651668596043.3262,-65.0
1651668596043.3281,-120.0
1651668596043.33,-12.0
1651668596043.332,23.0
1651668596043.334,130.0
1651668596043.336,71.0
1651668596043.338,73.0
1651668596043.3398,-64.0
1651668596043.3418,-64.0
1651668596043.3438,-131.0
1651668596043.3457,-27.0
1651668596043.3477,-14.0
1651668596043.3496,103.0
1651668596043.3516,73.0
1651668596043.3535,97.0
1651668596043.3555,-35.0
1651668596043.3574,-47.0
1651668596043.3594,-138.0
1651668596043.3613,-56.0
1651668596043.3633,-49.0
1651668596043.3652,84.0
1651668596043.3672,64.0
1651668596043.3691,101.0
1651668596043.371,-13.0
1651668596043.373,-40.0
1651668596043.375,-140.0
1651668596043.377,-67.0
1651668596043.379,-71.0
1651668596043.3809,62.0
1651668596043.3828,64.0
1651668596043.3848,125.0
1651668596043.3867,9.0
1651668596043.3887,-5.0
1651668596043.3906,-108.0
1651668596043.3926,-53.0
1651668596043.3945,-76.0
1651668596043.3965,34.0
1651668596043.3984,48.0
1651668596043.4004,133.0
1651668596043.4023,28.0
1651668596043.4043,15.0
1651668596043.4062,-109.0
1651668596043.4082,-69.0
1651668596043.4102,-94.0
1651668596043.412,15.0
1651668596043.414,41.0
1651668596043.416,146.0
1651668596043.418,70.0
1651668596043.42,53.0
1651668596043.4219,-76.0
1651668596043.4238,-63.0
1651668596043.4258,-97.0
1651668596043.4277,22.0
1651668596043.4297,35.0
1651668596043.4316,137.0
1651668596043.4336,68.0
1651668596043.4355,82.0
1651668596043.4375,-56.0
1651668596043.4395,-80.0
1651668596043.4414,-153.0
1651668596043.4434,-45.0
1651668596043.4453,-7.0
1651668596043.4473,119.0
1651668596043.4492,78.0
1651668596043.4512,93.0
1651668596043.4531,-36.0
1651668596043.455,-50.0
1651668596043.457,-134.0
1651668596043.459,-45.0
1651668596043.461,-40.0
1651668596043.463,70.0
1651668596043.4648,49.0
1651668596043.4668,89.0
1651668596043.4688,-27.0
1651668596043.4707,-36.0
1651668596043.4727,-144.0
1651668596043.4746,-75.0
1651668596043.4766,-65.0
1651668596043.4785,71.0
1651668596043.4805,56.0
1651668596043.4824,114.0
1651668596043.4844,20.0
1651668596043.4863,-23.0
1651668596043.4883,-145.0
1651668596043.4902,-89.0
1651668596043.4922,-90.0
1651668596043.4941,44.0
1651668596043.496,60.0
1651668596043.498,133.0
1651668596043.5,34.0
1651668596043.502,12.0
1651668596043.504,-109.0
1651668596043.5059,-78.0
1651668596043.5078,-104.0
1651668596043.5098,15.0
1651668596043.5117,30.0
1651668596043.5137,143.0
1651668596043.5156,89.0
1651668596043.5176,74.0
1651668596043.5195,-72.0
1651668596043.5215,-58.0
1651668596043.5234,-102.0
1651668596043.5254,26.0
1651668596043.5273,22.0
1651668596043.5293,59.0
1651668596043.5312,59.0
1651668596043.5332,73.0
1651668596043.5352,-57.0
1651668596043.537,-116.0
1651668596043.539,-7.0
1651668596043.541,-7.0
1651668596043.543,13.0
1651668596043.545,68.0
1651668596043.5469,108.0
1651668596043.5488,108.0
1651668596043.5508,-25.0
1651668596043.5527,-137.0
1651668596043.5547,-42.0
1651668596043.5566,-42.0
1651668596043.5586,-31.0
1651668596043.5605,70.0
1651668596043.5625,110.0
1651668596043.5645,110.0
1651668596043.5664,-10.0
1651668596043.5684,-120.0
1651668596043.5703,-61.0
1651668596043.5723,-72.0
1651668596043.5742,56.0
1651668596043.5762,75.0
1651668596043.5781,136.0
1651668596043.58,8.0
1651668596043.582,-21.0
1651668596043.584,-21.0
1651668596043.586,-75.0
1651668596043.588,-74.0
1651668596043.5898,56.0
1651668596043.5918,56.0
1651668596043.5938,104.0
1651668596043.5957,12.0
1651668596043.5977,6.0
1651668596043.5996,6.0
1651668596043.6016,-72.0
1651668596043.6035,-98.0
1651668596043.6055,20.0
1651668596043.6074,20.0
1651668596043.6094,130.0
1651668596043.6113,52.0
1651668596043.6133,46.0
1651668596043.6152,46.0
1651668596043.6172,-58.0
1651668596043.6191,-113.0
1651668596043.621,-3.0
1651668596043.623,-3.0
1651668596043.625,133.0
1651668596043.627,79.0
1651668596043.629,71.0
1651668596043.6309,71.0
1651668596043.6328,-54.0
1651668596043.6348,-122.0
1651668596043.6367,-12.0
1651668596043.6387,-12.0
1651668596043.6406,140.0
1651668596043.6426,84.0
1651668596043.6445,112.0
1651668596043.6465,-14.0
1651668596043.6484,-14.0
1651668596043.6504,-125.0
1651668596043.6523,-43.0
1651668596043.6543,-38.0
1651668596043.6562,-38.0
1651668596043.6582,62.0
1651668596043.6602,119.0
1651668596043.662,11.0
1651668596043.664,11.0
1651668596043.666,-122.0
1651668596043.668,-43.0
1651668596043.67,-40.0
1651668596043.6719,-40.0
1651668596043.6738,48.0
1651668596043.6758,99.0
1651668596043.6777,8.0
1651668596043.6797,8.0
1651668596043.6816,-133.0
1651668596043.6836,-89.0
1651668596043.6855,-100.0
1651668596043.6875,38.0
1651668596043.6895,50.0
1651668596043.6914,125.0
1651668596043.6934,31.0
1651668596043.6953,6.0
1651668596043.6973,-118.0
1651668596043.6992,-89.0
1651668596043.7012,-120.0
1651668596043.7031,15.0
1651668596043.705,15.0
1651668596043.707,121.0
1651668596043.709,46.0
1651668596043.711,31.0
1651668596043.713,31.0
1651668596043.7148,-75.0
1651668596043.7168,-120.0
1651668596043.7188,-9.0
1651668596043.7207,-9.0
1651668596043.7227,115.0
1651668596043.7246,71.0
1651668596043.7266,90.0
1651668596043.7285,-45.0
1651668596043.7305,-51.0
1651668596043.7324,-123.0
1651668596043.7344,-35.0
1651668596043.7363,-24.0
1651668596043.7383,126.0
1651668596043.7402,75.0
1651668596043.7422,82.0
1651668596043.7441,-27.0
1651668596043.746,-13.0
1651668596043.748,-115.0
1651668596043.75,-23.0
1651668596043.752,-23.0
1651668596043.754,103.0
1651668596043.7559,82.0
1651668596043.7578,130.0
1651668596043.7598,0.0
1651668596043.7617,-12.0
1651668596043.7637,-108.0
1651668596043.7656,-60.0
1651668596043.7676,-65.0
1651668596043.7695,82.0
1651668596043.7715,86.0
1651668596043.7734,126.0
1651668596043.7754,5.0
1651668596043.7773,-23.0
1651668596043.7793,-141.0
1651668596043.7812,-57.0
1651668596043.7832,-91.0
1651668596043.7852,27.0
1651668596043.787,34.0
1651668596043.789,146.0
1651668596043.791,53.0
1651668596043.793,-10.0
1651668596043.795,-145.0
1651668596043.7969,-71.0
1651668596043.7988,-91.0
1651668596043.8008,-18.0
1651668596043.8027,-17.0
1651668596043.8047,128.0
1651668596043.8066,64.0
1651668596043.8086,16.0
1651668596043.8105,-119.0
1651668596043.8125,-57.0
1651668596043.8145,-91.0
1651668596043.8164,-21.0
1651668596043.8184,-6.0
1651668596043.8203,132.0
1651668596043.8223,49.0
1651668596043.8242,84.0
1651668596043.8262,-50.0
1651668596043.8281,-91.0
1651668596043.83,-122.0
1651668596043.832,-31.0
1651668596043.834,-36.0
1651668596043.836,111.0
1651668596043.838,66.0
1651668596043.8398,124.0
1651668596043.8418,-9.0
1651668596043.8438,-71.0
1651668596043.8457,-153.0
1651668596043.8477,-27.0
1651668596043.8496,-13.0
1651668596043.8516,68.0
1651668596043.8535,50.0
1651668596043.8555,136.0
1651668596043.8574,27.0
1651668596043.8594,-43.0
1651668596043.8613,-152.0
1651668596043.8633,-34.0
1651668596043.8652,-18.0
1651668596043.8672,73.0
1651668596043.8691,78.0
1651668596043.871,161.0
1651668596043.873,22.0
1651668596043.875,-3.0
1651668596043.877,-116.0
1651668596043.879,-31.0
1651668596043.8809,-45.0
1651668596043.8828,35.0
1651668596043.8848,33.0
1651668596043.8867,163.0
1651668596043.8887,71.0
1651668596043.8906,-9.0
1651668596043.8926,-142.0
1651668596043.8945,-74.0
1651668596043.8965,-80.0
1651668596043.8984,42.0
1651668596043.9004,-2.0
1651668596043.9023,106.0
1651668596043.9043,39.0
1651668596043.9062,24.0
1651668596043.9082,-115.0
1651668596043.9102,-67.0
1651668596043.912,-131.0
1651668596043.914,4.0
1651668596043.916,6.0
1651668596043.918,135.0
1651668596043.92,60.0
1651668596043.9219,38.0
1651668596043.9238,-97.0
1651668596043.9258,-61.0
1651668596043.9277,-123.0
1651668596043.9297,-43.0
1651668596043.9316,-50.0
1651668596043.9336,97.0
1651668596043.9355,37.0
1651668596043.9375,107.0
1651668596043.9395,-18.0
1651668596043.9414,-74.0
1651668596043.9434,-163.0
1651668596043.9453,-43.0
1651668596043.9473,-35.0
1651668596043.9492,57.0
1651668596043.9512,77.0
1651668596043.9531,107.0
1651668596043.955,-16.0
1651668596043.957,-35.0
1651668596043.959,-133.0
1651668596043.961,-60.0
1651668596043.963,-64.0
1651668596043.9648,88.0
1651668596043.9668,86.0
